id,review,sentiment
2064,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2065,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2066,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2067,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2068,"Printer ini sering macet, saya kecewa.",Negatif
2069,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2070,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2071,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2072,Printer Epson lebih hemat tinta dibanding HP.,Positif
2073,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2074,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2075,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2076,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2077,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2078,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2079,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2080,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2081,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2082,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2083,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2084,Epson terlalu mahal dibanding kompetitor.,Negatif
2085,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2086,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2087,Epson terlalu mahal dibanding kompetitor.,Negatif
2088,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2089,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2090,Canon lebih awet dibanding Epson.,Negatif
2091,Printer Epson lebih hemat tinta dibanding HP.,Positif
2092,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2093,"Printer ini sering macet, saya kecewa.",Negatif
2094,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2095,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2096,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2097,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2098,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2099,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2100,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2101,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2102,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2103,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2104,"Printer ini sering macet, saya kecewa.",Negatif
2105,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2106,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2107,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2108,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2109,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2110,"HP lebih murah, tapi Epson lebih awet.",Positif
2111,"HP lebih murah, tapi Epson lebih awet.",Positif
2112,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2113,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2114,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2115,Canon lebih awet dibanding Epson.,Negatif
2116,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2117,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2118,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2119,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2120,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2121,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2122,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2123,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2124,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2125,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2126,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2127,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2128,Brother lebih hemat listrik dibanding Epson.,Negatif
2129,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2130,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2131,Canon lebih awet dibanding Epson.,Negatif
2132,Printer Epson ini sangat bagus dan awet.,Positif
2133,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2134,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2135,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2136,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2137,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2138,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2139,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2140,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2141,Brother lebih hemat listrik dibanding Epson.,Negatif
2142,Printer Epson ini sangat bagus dan awet.,Positif
2143,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2144,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2145,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2146,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2147,Epson terlalu mahal dibanding kompetitor.,Negatif
2148,Printer Epson lebih hemat tinta dibanding HP.,Positif
2149,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2150,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2151,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2152,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2153,"HP lebih murah, tapi Epson lebih awet.",Positif
2154,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2155,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2156,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2157,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2158,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2159,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2160,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2161,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2162,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2163,Epson lebih ramah lingkungan dibanding printer lain.,Positif
2164,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2165,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2166,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2167,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2168,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2169,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2170,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2171,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2172,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2173,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2174,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2175,Brother lebih hemat listrik dibanding Epson.,Negatif
2176,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2177,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2178,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2179,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2180,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2181,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2182,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2183,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2184,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2185,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2186,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2187,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2188,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2189,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2190,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2191,Epson terlalu mahal dibanding kompetitor.,Negatif
2192,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2193,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2194,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2195,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2196,"HP lebih murah, tapi Epson lebih awet.",Positif
2197,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2198,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
2199,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2200,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2201,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2202,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2203,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2204,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2205,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2206,Printer Epson ini sangat bagus dan awet.,Positif
2207,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2208,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2209,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2210,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2211,Brother lebih hemat listrik dibanding Epson.,Negatif
2212,"Printer ini sering macet, saya kecewa.",Negatif
2213,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2214,Printer Epson ini sangat bagus dan awet.,Positif
2215,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2216,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2217,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2218,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2219,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2220,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2221,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2222,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2223,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2224,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2225,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2226,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2227,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2228,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2229,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2230,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2231,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2232,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2233,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2234,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2235,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2236,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2237,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2238,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2239,"HP lebih murah, tapi Epson lebih awet.",Positif
2240,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2241,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2242,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2243,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2244,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2245,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2246,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2247,Printer Epson lebih hemat tinta dibanding HP.,Positif
2248,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2249,"HP lebih murah, tapi Epson lebih awet.",Positif
2250,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2251,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2252,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2253,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2254,Epson terlalu mahal dibanding kompetitor.,Negatif
2255,Epson terlalu mahal dibanding kompetitor.,Negatif
2256,Epson terlalu mahal dibanding kompetitor.,Negatif
2257,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2258,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2259,Printer Epson ini sangat bagus dan awet.,Positif
2260,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2261,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2262,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2263,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2264,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2265,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2266,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2267,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2268,Printer Epson ini sangat bagus dan awet.,Positif
2269,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2270,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2271,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2272,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2273,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2274,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2275,Brother lebih hemat listrik dibanding Epson.,Negatif
2276,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2277,Printer Epson ini sangat bagus dan awet.,Positif
2278,Epson terlalu mahal dibanding kompetitor.,Negatif
2279,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2280,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2281,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2282,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2283,"HP lebih murah, tapi Epson lebih awet.",Positif
2284,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
2285,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2286,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2287,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2288,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2289,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2290,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2291,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2292,Printer Epson lebih hemat tinta dibanding HP.,Positif
2293,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2294,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2295,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2296,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2297,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2298,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2299,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2300,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2301,Epson terlalu mahal dibanding kompetitor.,Negatif
2302,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2303,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2304,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2305,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2306,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2307,"HP lebih murah, tapi Epson lebih awet.",Positif
2308,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2309,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2310,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2311,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2312,Brother lebih hemat listrik dibanding Epson.,Negatif
2313,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2314,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2315,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2316,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2317,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2318,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2319,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2320,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2321,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2322,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2323,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2324,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2325,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2326,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2327,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2328,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2329,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2330,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2331,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2332,Epson unggul dalam efisiensi tinta dibanding Canon.,Positif
2333,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2334,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2335,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2336,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2337,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2338,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2339,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2340,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2341,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2342,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2343,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2344,Epson terlalu mahal dibanding kompetitor.,Negatif
2345,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2346,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2347,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2348,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2349,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2350,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2351,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2352,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2353,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2354,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2355,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2356,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2357,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2358,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2359,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2360,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2361,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2362,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2363,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2364,Printer Epson ini sangat bagus dan awet.,Positif
2365,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2366,"Printer ini sering macet, saya kecewa.",Negatif
2367,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2368,Canon lebih awet dibanding Epson.,Negatif
2369,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2370,"Epson punya banyak fitur, tapi harganya sedikit lebih mahal dari HP.",Netral
2371,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2372,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2373,Printer Epson lebih hemat tinta dibanding HP.,Positif
2374,Epson lebih ramah lingkungan dibanding printer lain.,Positif
2375,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2376,"Printer ini sering macet, saya kecewa.",Negatif
2377,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2378,"HP lebih murah, tapi Epson lebih awet.",Positif
2379,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2380,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2381,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2382,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2383,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2384,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2385,"Printer ini sering macet, saya kecewa.",Negatif
2386,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2387,Printer ini punya masalah dengan kecepatan cetak.,Negatif
2388,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2389,Epson terlalu mahal dibanding kompetitor.,Negatif
2390,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2391,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2392,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2393,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2394,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2395,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2396,"Printer ini sering macet, saya kecewa.",Negatif
2397,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2398,"HP lebih murah, tapi Epson lebih awet.",Positif
2399,Epson punya teknologi baru yang membuat tinta lebih irit.,Positif
2400,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2401,Dukungan teknis Epson lebih baik dibanding Canon.,Positif
2402,"Saya puas dengan kualitas Epson, lebih baik dari printer lain yang pernah saya pakai.",Positif
2403,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2404,Epson lebih baik untuk cetak foto dibanding kompetitor.,Positif
2405,"Kualitas cetak Epson sangat tajam, lebih baik dari kompetitor.",Positif
2406,Printer Epson cepat panas saat mencetak banyak dokumen.,Negatif
2407,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2408,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
2409,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2410,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2411,"Saya suka hasil cetak Epson, tapi harganya lumayan mahal.",Netral
2412,HP punya desain yang lebih kompak dibanding Epson.,Negatif
2413,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2414,Printer Epson lebih hemat tinta dibanding HP.,Positif
2415,Brother lebih baik untuk cetak dokumen teks dibanding Epson.,Negatif
2416,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2417,Printer Epson punya banyak pilihan tinta yang murah.,Positif
2418,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2419,"HP lebih murah, tapi Epson lebih awet.",Positif
2420,Saya lebih memilih Epson karena kehandalannya dalam jangka panjang.,Positif
2421,Harga printer Epson terlalu tinggi dibanding HP.,Negatif
2422,Saya lebih suka Canon karena kualitas warna lebih tajam.,Negatif
2423,"HP lebih murah, tapi Epson lebih awet.",Positif
2424,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2425,Canon lebih awet dibanding Epson.,Negatif
2426,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2427,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2428,Canon dan Epson memiliki kelebihan masing-masing.,Netral
2429,Saya kecewa dengan layanan garansi dari Epson.,Negatif
2430,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2431,Epson lebih baik dalam cetakan hitam putih dibanding kompetitor.,Positif
2432,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2433,"Saya menggunakan Epson selama 5 tahun, masih bekerja dengan baik.",Positif
2434,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2435,Epson memberikan hasil cetak yang konsisten dibanding HP.,Positif
2436,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2437,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2438,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2439,Epson lebih ramah lingkungan dibanding printer lain.,Positif
2440,Epson terlalu mahal dibanding kompetitor.,Negatif
2441,Brother lebih hemat listrik dibanding Epson.,Negatif
2442,"Dibandingkan dengan HP, Epson lebih irit tinta.",Positif
2443,Epson terlalu mahal dibanding kompetitor.,Negatif
2444,Kualitas kertas yang digunakan juga mempengaruhi hasil cetakan.,Netral
2445,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2446,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2447,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
2448,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2449,"Printer ini sering macet, saya kecewa.",Negatif
2450,Xerox lebih cepat dalam mencetak dokumen besar dibanding Epson.,Negatif
2451,Brother memiliki konektivitas yang lebih baik dari Epson.,Negatif
2452,"Printer ini sering macet, saya kecewa.",Negatif
2453,"Saya kecewa dengan printer ini, kualitas cetakannya jelek.",Negatif
2454,Canon memiliki lebih banyak opsi printer dibanding Epson.,Negatif
2455,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2456,"Saya mencoba Epson dan Canon, Epson lebih stabil.",Positif
2457,Printer Epson ini sangat bagus dan awet.,Positif
2458,Printer HP lebih mahal tapi kualitasnya sama saja dengan Epson.,Netral
2459,"Printer Brother lebih murah, tapi Epson lebih tahan lama.",Positif
2460,Epson lebih mudah dirawat dibanding kompetitor.,Positif
2461,Printer HP sering mengalami masalah koneksi Wi-Fi.,Positif
2462,"Saya senang dengan hasil cetak Epson, warnanya sangat hidup.",Positif
2463,Canon lebih cepat dalam mencetak foto dibanding Epson.,Negatif
2464,Canon lebih bagus dari Epson dalam mencetak warna.,Negatif
2465,Printer Epson ini sangat bagus dan awet.,Positif
2466,Canon lebih awet dibanding Epson.,Negatif
2467,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2468,"Saya mencoba HP dan Epson, kualitas keduanya hampir sama.",Netral
2469,Epson memiliki layanan purna jual yang lebih baik dari Brother.,Positif
